id_caso,id,negocio,notas,servicio,fecha_estado_negocio,dia,mes,ano,responsable,estado,evento,fecha_inicio_evento,dia_inicio_evento,mes_inicio_evento,ano_inicio_evento,fecha_fin_evento,estado_evento,fecha_inicio,estado_negocio,fecha_entrega_auxiliar
153598128,1718,859368173,NO ASISTE LA CONVOCADA,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-30 10:54:01.625108-05,30,4,2025,NORMA  VALLEJO LOPEZ,AUDIENCIA,ACTA NO REALIZACIÓN AUDIENCIA POR INASISTENCIA,2025-03-10 11:15:04.714454-05,10,3,2025,2025-03-10 11:15:23.715056-05,Finalizada,2025-02-18 10:18:20.955009,Proceso Archivado,2025-03-10 11:15:23.715056-05
153601686,1718,859371748,Audiencia para el día 20 de marzo 10:30am,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-05-05 14:47:33.569875-05,5,5,2025,NATHALIA GIRLESA RESTREPO GOMEZ,ESTUDIO,CITACION,2025-03-10 11:08:34.247935-05,10,3,2025,2025-03-10 11:20:24.495184-05,Finalizada,2025-03-04 09:30:30.777858,Proceso Archivado,2025-03-10 11:20:24.495184-05
153601711,1718,859371781,Audiencia para el día 19 de marzo de 2025 a las 10:30 am,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-30 11:26:35.888522-05,30,4,2025,NATHALIA GIRLESA RESTREPO GOMEZ,ESTUDIO,CITACION,2025-03-10 10:56:14.545961-05,10,3,2025,2025-03-10 11:07:42.276257-05,Finalizada,2025-03-04 10:02:29.369525,Proceso Archivado,2025-03-10 11:07:42.276257-05
153600039,1718,859370087,NO ACUERDO,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-21 14:02:44.349489-05,21,4,2025,ANDREA  ESCUDERO ALVAREZ,AUDIENCIA,NO ACUERDO CONCILIATORIO,2025-03-10 10:53:47.511858-05,10,3,2025,,Finalizada,2025-02-25 14:14:18.370585,Proceso Archivado,
153599922,1718,859369920,"SE SUSPENDE, HASTA EL 12 DE MARZO DE 2025 A LAS 10:30 A.M.",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-21 13:58:19.817207-05,21,4,2025,NORMA  VALLEJO LOPEZ,AUDIENCIA,SUSPENSION AUDIENCIA,2025-03-10 10:47:45.159559-05,10,3,2025,2025-03-10 10:47:51.690286-05,Finalizada,2025-02-25 10:10:57.346238,Proceso Archivado,2025-03-10 10:47:51.690286-05
153601693,1718,859371753,Audiencia para el día 19 de marzo de 2025 a la 01:30 pm,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-28 10:52:53.355902-05,28,4,2025,NATHALIA GIRLESA RESTREPO GOMEZ,ESTUDIO,CITACION,2025-03-10 10:29:17.180961-05,10,3,2025,2025-03-10 10:50:48.531301-05,Finalizada,2025-03-04 09:38:06.283156,Proceso Archivado,2025-03-10 10:50:48.531301-05
153599111,1718,859369145,ACTA POR INASISTENCIA AUDIENCIA DE CONCILIACIÓN ,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-10 12:55:43.174622-05,10,4,2025,NATALIA  BERMUDEZ LOPEZ,AUDIENCIA,ACTA NO REALIZACIÓN AUDIENCIA POR INASISTENCIA,2025-03-10 10:26:00.432199-05,10,3,2025,2025-03-17 10:41:55.49734-05,Finalizada,2025-02-21 08:55:31.133769,Proceso Archivado,2025-03-17 10:41:55.49734-05
153593479,1718,859363497,CONSTANCIA,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-21 10:52:43.23849-05,21,4,2025,HAIVERTH  MOSQUERA URRUTIA,AUDIENCIA,NO ACUERDO CONCILIATORIO,2025-03-10 10:16:32.479613-05,10,3,2025,,Finalizada,2025-01-30 09:03:14.500713,Proceso Archivado,
153592978,1718,859362989,"Estando en audiencia, esta misma se aplaza para el 3 de abril de 2025 a las 8:30 am, notificando de ello a las partes en la misma diligencia",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-30 10:32:44.263678-05,30,4,2025,GUSTAVO ADOLFO SALAZAR GARCIA,AUDIENCIA,APLAZAMIENTO DE LA AUDIENCIA,2025-03-10 10:14:27.549532-05,10,3,2025,,Finalizada,2025-01-29 07:16:31.996321,Proceso Archivado,
153593479,1718,859363497,VIDEOS ,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-21 10:52:43.23849-05,21,4,2025,HAIVERTH  MOSQUERA URRUTIA,AUDIENCIA,OTRAS ACTUACIONES,2025-03-10 10:13:46.273112-05,10,3,2025,,Finalizada,2025-01-30 09:03:14.500713,Proceso Archivado,
153593479,1718,859363497,Recepción de documentos,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-21 10:52:43.23849-05,21,4,2025,HAIVERTH  MOSQUERA URRUTIA,AUDIENCIA,RECEPCION DE DOCUMENTOS,2025-03-10 10:12:34.976367-05,10,3,2025,,Finalizada,2025-01-30 09:03:14.500713,Proceso Archivado,
153410786,1718,859180056,COMUNICACION AL USUARIO,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-10 10:04:58.576203-05,10,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ESTUDIO,REQUERIMIENTO DE INFORMACION,2025-03-10 10:04:09.870017-05,10,3,2025,2025-03-10 10:04:41.796202-05,Finalizada,2022-10-11 15:20:27.57531,Proceso Archivado,2025-03-10 10:04:41.796202-05
153594762,1718,859364766,SE ENTREGA PRIMERAS COPIAS A LA SRA. BIBIANA SIRLEY GALLEGO (CONVOCANTE),CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-19 15:47:53.384061-05,19,3,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,ENTREGA PRIMERAS COPIAS,2025-03-10 10:04:03.519249-05,10,3,2025,2025-03-10 13:19:35.746879-05,Finalizada,2025-02-05 06:05:51.152722,Proceso Archivado,2025-03-10 13:19:35.746879-05
153410734,1718,859180019,COMUNICACION AL USUARIO,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-10 09:36:30.390735-05,10,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ESTUDIO,REQUERIMIENTO DE INFORMACION,2025-03-10 09:36:01.02516-05,10,3,2025,2025-03-10 09:36:24.122816-05,Finalizada,2022-10-11 13:55:08.554855,Proceso Archivado,2025-03-10 09:36:24.122816-05
153411585,1718,859180893,COMUNICACION AL USUARIO,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-10 09:32:47.41002-05,10,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ESTUDIO,REQUERIMIENTO DE INFORMACION,2025-03-10 09:31:50.742912-05,10,3,2025,2025-03-10 09:32:32.855534-05,Finalizada,2022-10-14 14:38:59.080364,Proceso Archivado,2025-03-10 09:32:32.855534-05
153602190,1718,859372157,"•	Aportar el Registro Civil de Nacimiento con una vigencia no superior de 1 mes, lo anterior porque el asunto a conciliar tiene correlación directa con la declaración de unión marital de hecho y sociedad patrimonial, los cuales tienen relación con el estado civil de las personas. ",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-28 14:52:30.846403-05,28,4,2025,DAYANA MARCELA VANEGAS LONDOÑO,ESTUDIO,REQUERIMIENTO DE INFORMACION,2025-03-10 09:25:25.05488-05,10,3,2025,,Finalizada,2025-03-05 11:16:57.30586,Proceso Archivado,
153412244,1718,859181554,COMUNICACION AL USUARIO,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-10 09:25:11.679647-05,10,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ESTUDIO,REQUERIMIENTO DE INFORMACION,2025-03-10 09:24:36.952816-05,10,3,2025,2025-03-10 09:25:05.440221-05,Finalizada,2022-10-19 11:41:16.670334,Proceso Archivado,2025-03-10 09:25:05.440221-05
153413212,1718,859182523,COMUNICACION AL USUARIO ,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-10 09:20:54.478765-05,10,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ESTUDIO,REQUERIMIENTO DE INFORMACION,2025-03-10 09:20:25.835344-05,10,3,2025,2025-03-10 09:20:49.995798-05,Finalizada,2022-10-24 10:21:22.098531,Proceso Archivado,2025-03-10 09:20:49.995798-05
153418053,1718,859187405,COMUNICACION AL USUARIO,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-10 09:16:34.313962-05,10,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ESTUDIO,REQUERIMIENTO DE INFORMACION,2025-03-10 09:15:59.878293-05,10,3,2025,2025-03-10 09:16:29.520092-05,Finalizada,2022-11-15 10:06:29.215826,Proceso Archivado,2025-03-10 09:16:29.520092-05
153600736,1718,859370768,Audiencia para el día 18 de marzo de 2025 a las 01:30 pm,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-28 10:13:34.109189-05,28,4,2025,NATHALIA GIRLESA RESTREPO GOMEZ,ESTUDIO,CITACION,2025-03-10 09:14:22.960053-05,10,3,2025,2025-03-10 09:21:34.361633-05,Finalizada,2025-02-28 06:30:18.69791,Proceso Archivado,2025-03-10 09:21:34.361633-05
153418707,1718,859188049,COMUNICACION AL USUARIO,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-10 09:15:10.066652-05,10,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ESTUDIO,REQUERIMIENTO DE INFORMACION,2025-03-10 09:13:45.039305-05,10,3,2025,2025-03-10 09:14:08.574052-05,Finalizada,2022-11-17 09:02:54.625096,Proceso Archivado,2025-03-10 09:14:08.574052-05
153418801,1718,859188140,COMUNICACION AL USUARIO,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-10 09:11:40.702474-05,10,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ESTUDIO,REQUERIMIENTO DE INFORMACION,2025-03-10 09:10:28.187842-05,10,3,2025,2025-03-10 09:11:34.560968-05,Finalizada,2022-11-17 11:05:03.507884,Proceso Archivado,2025-03-10 09:11:34.560968-05
153596325,1718,859366364,INASISTENCIA PARTE CONVOCADA,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-09 16:53:15.519249-05,9,4,2025,JUAN DIEGO VILLADA YEPES,AUDIENCIA,ACTA NO REALIZACIÓN AUDIENCIA POR INASISTENCIA,2025-03-10 08:59:14.529773-05,10,3,2025,2025-03-10 09:09:23.726948-05,Finalizada,2025-02-11 11:21:09.832278,Proceso Archivado,2025-03-10 09:09:23.726948-05
153584081,1718,859354054,Se expide constancia de no acuerdo conciliatorio,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-21 10:28:41.759083-05,21,4,2025,GUSTAVO ADOLFO SALAZAR GARCIA,AUDIENCIA,NO ACUERDO CONCILIATORIO,2025-03-10 08:52:57.596391-05,10,3,2025,,Finalizada,2024-12-17 15:11:29.837735,Proceso Archivado,
153600812,1718,859370871,Audiencia para el día 18 de marzo de 2025 a las 10:30 am,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-28 10:50:38.142467-05,28,4,2025,NATHALIA GIRLESA RESTREPO GOMEZ,ESTUDIO,CITACION,2025-03-10 08:47:36.70296-05,10,3,2025,2025-03-10 09:01:21.756643-05,Finalizada,2025-02-28 09:23:14.960917,Proceso Archivado,2025-03-10 09:01:21.756643-05
153600595,1718,859370657,Audiencia para el día 08 de abril de 2025  las 08:00 am,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-05-21 15:22:07.926485-05,21,5,2025,NATHALIA GIRLESA RESTREPO GOMEZ,ESTUDIO,CITACION,2025-03-10 08:31:35.936048-05,10,3,2025,2025-03-10 08:43:15.836534-05,Finalizada,2025-02-27 09:11:00.190213,Proceso Archivado,2025-03-10 08:43:15.836534-05
153597798,1718,859367835,Audiencia para el dia 09 de abril de 2025 a las 08:00 am,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-05-20 09:20:53.402576-05,20,5,2025,NATHALIA GIRLESA RESTREPO GOMEZ,ESTUDIO,CITACION,2025-03-10 07:59:30.886699-05,10,3,2025,2025-03-10 08:16:42.490123-05,Finalizada,2025-02-17 11:38:10.937481,Proceso Archivado,2025-03-10 08:16:42.490123-05
153602176,1718,859372147,"Se deja constancia que el día de hoy, 10 de marzo de 2024, se tuvo contacto con el solicitante y se confirmo la citación de la audiencia. ",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-22 15:52:06.068026-05,22,4,2025,DAYANA MARCELA VANEGAS LONDOÑO,ESTUDIO,CITACION TELEFONICA,2025-03-10 07:37:13.601211-05,10,3,2025,2025-03-10 07:37:21.703449-05,Finalizada,2025-03-05 10:52:23.752139,Proceso Archivado,2025-03-10 07:37:21.703449-05
153596665,1718,859366699,PIE DE PAGINA,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-09 16:57:25.293249-05,9,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,PIE DE PAGINA,2025-03-07 16:48:47.882494-05,7,3,2025,2025-03-07 16:48:54.619509-05,Finalizada,2025-02-12 10:24:49.521753,Proceso Archivado,2025-03-07 16:48:54.619509-05
153596665,1718,859366699,CUMPLE REQUISITOS,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-09 16:57:25.293249-05,9,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,VERIFICACION CUMPLIMIENTO REQUISITOS FORMALES,2025-03-07 16:48:38.101744-05,7,3,2025,2025-03-07 16:48:56.753018-05,Finalizada,2025-02-12 10:24:49.521753,Proceso Archivado,2025-03-07 16:48:56.753018-05
153596665,1718,859366699,REGISTRO 11425,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-09 16:57:25.293249-05,9,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,REGISTRO ACTA DE CONCILIACION,2025-03-07 16:48:28.924427-05,7,3,2025,2025-03-07 16:48:58.777849-05,Finalizada,2025-02-12 10:24:49.521753,Proceso Archivado,2025-03-07 16:48:58.777849-05
153589990,1718,859360010,PIE DE PAGINA,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-09 08:23:00.77358-05,9,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,PIE DE PAGINA,2025-03-07 16:35:00.567448-05,7,3,2025,2025-03-07 16:35:08.432817-05,Finalizada,2025-01-20 12:49:15.476051,Proceso Archivado,2025-03-07 16:35:08.432817-05
153589990,1718,859360010,CUMPLE REQUISITOS,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-09 08:23:00.77358-05,9,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,VERIFICACION CUMPLIMIENTO REQUISITOS FORMALES,2025-03-07 16:34:44.287421-05,7,3,2025,2025-03-07 16:35:12.236526-05,Finalizada,2025-01-20 12:49:15.476051,Proceso Archivado,2025-03-07 16:35:12.236526-05
153589990,1718,859360010,REGISTRO 11424,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-09 08:23:00.77358-05,9,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,REGISTRO ACTA DE CONCILIACION,2025-03-07 16:34:33.140815-05,7,3,2025,2025-03-07 16:35:15.085232-05,Finalizada,2025-01-20 12:49:15.476051,Proceso Archivado,2025-03-07 16:35:15.085232-05
153583946,1718,859353918,PIE DE PAGINA,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-09 07:57:54.159594-05,9,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,PIE DE PAGINA,2025-03-07 16:19:13.203808-05,7,3,2025,2025-03-07 16:19:48.41571-05,Finalizada,2024-12-17 11:37:43.848088,Proceso Archivado,2025-03-07 16:19:48.41571-05
153583946,1718,859353918,CUMPLE REQUISITOS,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-09 07:57:54.159594-05,9,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,VERIFICACION CUMPLIMIENTO REQUISITOS FORMALES,2025-03-07 16:19:03.693278-05,7,3,2025,2025-03-07 16:19:45.375678-05,Finalizada,2024-12-17 11:37:43.848088,Proceso Archivado,2025-03-07 16:19:45.375678-05
153583946,1718,859353918,REGISTRO 11423,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-09 07:57:54.159594-05,9,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,REGISTRO ACTA DE CONCILIACION,2025-03-07 16:18:54.019032-05,7,3,2025,2025-03-07 16:19:18.272434-05,Finalizada,2024-12-17 11:37:43.848088,Proceso Archivado,2025-03-07 16:19:18.272434-05
153584316,1718,859354281,"AÑO: 2025
CAJA: 9
LEGAJO: 9
FOLIOS: 30
",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-07 16:10:06.878257-05,7,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-03-07 16:09:51.117197-05,7,3,2025,2025-03-07 16:10:01.12769-05,Finalizada,2024-12-18 11:17:20.440704,Proceso Archivado,2025-03-07 16:10:01.12769-05
153582158,1718,859352117,"AÑO: 2025
CAJA: 9
LEGAJO: 1
FOLIOS: 39
",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-07 16:07:44.260563-05,7,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-03-07 16:07:18.154699-05,7,3,2025,2025-03-07 16:07:33.626206-05,Finalizada,2024-12-11 06:30:29.897484,Proceso Archivado,2025-03-07 16:07:33.626206-05
153583131,1718,859353116,"AÑO: 2025
CAJA: 9
LEGAJO: 2
FOLIOS: 81
",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-07 16:05:18.699324-05,7,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-03-07 16:04:48.751706-05,7,3,2025,2025-03-07 16:05:12.496064-05,Finalizada,2024-12-13 12:33:15.427409,Proceso Archivado,2025-03-07 16:05:12.496064-05
153583346,1718,859353310,"AÑO: 2025
CAJA: 9
LEGAJO: 3
FOLIOS: 14
",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-07 16:02:43.808311-05,7,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-03-07 16:02:28.461888-05,7,3,2025,2025-03-07 16:02:36.910894-05,Finalizada,2024-12-16 08:04:26.271698,Proceso Archivado,2025-03-07 16:02:36.910894-05
153583430,1718,859353410,"AÑO: 2025
CAJA: 9
LEGAJO: 4
FOLIOS: 59
",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-07 16:00:35.278221-05,7,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-03-07 16:00:17.13185-05,7,3,2025,2025-03-07 16:00:29.148491-05,Finalizada,2024-12-16 10:05:07.384479,Proceso Archivado,2025-03-07 16:00:29.148491-05
153583436,1718,859353423,"AÑO: 2025
CAJA: 9
LEGAJO: 5
FOLIOS: 79
",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-07 15:58:24.05647-05,7,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-03-07 15:58:09.893014-05,7,3,2025,2025-03-07 15:58:18.067804-05,Finalizada,2024-12-16 10:14:05.239432,Proceso Archivado,2025-03-07 15:58:18.067804-05
153594770,1718,859364772,PIE DE PAGINA,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-09 08:46:24.034151-05,9,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,PIE DE PAGINA,2025-03-07 15:56:39.859994-05,7,3,2025,2025-03-07 15:56:53.103231-05,Finalizada,2025-02-05 07:03:17.405411,Proceso Archivado,2025-03-07 15:56:53.103231-05
153594770,1718,859364772,CUMPLE REQUISITOS,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-09 08:46:24.034151-05,9,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,VERIFICACION CUMPLIMIENTO REQUISITOS FORMALES,2025-03-07 15:56:31.43264-05,7,3,2025,2025-03-07 15:56:49.788218-05,Finalizada,2025-02-05 07:03:17.405411,Proceso Archivado,2025-03-07 15:56:49.788218-05
153594770,1718,859364772,REGISTRO 11422,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-09 08:46:24.034151-05,9,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,REGISTRO ACTA DE CONCILIACION,2025-03-07 15:56:18.084022-05,7,3,2025,2025-03-07 15:56:44.721107-05,Finalizada,2025-02-05 07:03:17.405411,Proceso Archivado,2025-03-07 15:56:44.721107-05
153583681,1718,859353666,"AÑO: 2025
CAJA: 9
LEGAJO: 6
FOLIOS: 21
",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-07 15:56:10.613038-05,7,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-03-07 15:55:52.120613-05,7,3,2025,2025-03-07 15:56:02.829503-05,Finalizada,2024-12-16 15:22:47.004918,Proceso Archivado,2025-03-07 15:56:02.829503-05
153584211,1718,859354175,"AÑO: 2025
CAJA: 9
LEGAJO: 7
FOLIOS: 23
",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-07 15:52:35.858622-05,7,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-03-07 15:52:17.998136-05,7,3,2025,2025-03-07 15:52:26.900589-05,Finalizada,2024-12-18 08:19:13.832719,Proceso Archivado,2025-03-07 15:52:26.900589-05
153584213,1718,859354180,"AÑO: 2025
CAJA: 9
LEGAJO: 8
FOLIOS: 25
",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-07 15:49:55.897449-05,7,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-03-07 15:49:43.734488-05,7,3,2025,2025-03-07 15:49:50.464372-05,Finalizada,2024-12-18 08:22:16.488784,Proceso Archivado,2025-03-07 15:49:50.464372-05
153593057,1718,859363072,,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-21 10:50:19.279393-05,21,4,2025,NATHALIA GIRLESA RESTREPO GOMEZ,AUDIENCIA,CONTANCIA DE NO REALIZACION AUDIENCIA POR INASISTENCIA,2025-03-07 15:48:54.802319-05,7,3,2025,2025-03-07 15:50:30.371825-05,Finalizada,2025-01-29 09:30:56.061052,Proceso Archivado,2025-03-07 15:50:30.371825-05
153598017,1718,859368031,PIE DE PAGINA,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-10 08:24:40.426608-05,10,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,PIE DE PAGINA,2025-03-07 15:46:47.550114-05,7,3,2025,2025-03-07 15:46:58.190424-05,Finalizada,2025-02-18 07:21:50.30368,Proceso Archivado,2025-03-07 15:46:58.190424-05
153598017,1718,859368031,CUMPLE REQUISITOS,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-10 08:24:40.426608-05,10,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,VERIFICACION CUMPLIMIENTO REQUISITOS FORMALES,2025-03-07 15:46:40.547589-05,7,3,2025,2025-03-07 15:46:55.502086-05,Finalizada,2025-02-18 07:21:50.30368,Proceso Archivado,2025-03-07 15:46:55.502086-05
153598017,1718,859368031,REGISTRO 11421,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-10 08:24:40.426608-05,10,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,REGISTRO ACTA DE CONCILIACION,2025-03-07 15:46:30.58164-05,7,3,2025,2025-03-07 15:46:52.458077-05,Finalizada,2025-02-18 07:21:50.30368,Proceso Archivado,2025-03-07 15:46:52.458077-05
153584426,1718,859354386,"AÑO: 2025
CAJA: 9
LEGAJO: 10
FOLIOS: 19
",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-07 15:44:54.316729-05,7,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-03-07 15:44:41.386708-05,7,3,2025,2025-03-07 15:44:49.486235-05,Finalizada,2024-12-19 07:25:01.516359,Proceso Archivado,2025-03-07 15:44:49.486235-05
153584800,1718,859354760,"AÑO: 2025
CAJA: 9
LEGAJO: 11
FOLIOS: 24
",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-07 15:42:43.805449-05,7,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-03-07 15:42:29.08697-05,7,3,2025,2025-03-07 15:42:38.39623-05,Finalizada,2024-12-20 06:21:58.398393,Proceso Archivado,2025-03-07 15:42:38.39623-05
153585155,1718,859355077,"AÑO: 2025
CAJA: 9
LEGAJO: 12
FOLIOS: 24
",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-07 15:40:29.750399-05,7,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-03-07 15:40:25.003287-05,7,3,2025,,En Trámite,2024-12-20 18:12:33.190066,Proceso Archivado,
153598720,1718,859368739,Citacion ,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-05-20 09:26:25.21003-05,20,5,2025,HAIVERTH  MOSQUERA URRUTIA,ESTUDIO,CITACION,2025-03-07 15:39:29.854609-05,7,3,2025,,Finalizada,2025-02-20 06:17:07.28987,Proceso Archivado,
153588129,1718,859358119,"AÑO: 2025
CAJA: 9
LEGAJO: 13
FOLIOS: 41
",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-07 15:38:23.78261-05,7,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-03-07 15:38:08.203616-05,7,3,2025,2025-03-07 15:38:17.250224-05,Finalizada,2025-01-14 08:39:22.784211,Proceso Archivado,2025-03-07 15:38:17.250224-05
153565063,1718,859334939,"AÑO: 2025
CAJA: 9
LEGAJO: 14
FOLIOS: 66
",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-03-07 15:35:55.035844-05,7,3,2025,SOLUCION ALTERNATIVA DE CONFLICTOS ,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-03-07 15:35:36.904469-05,7,3,2025,2025-03-07 15:35:47.990879-05,Finalizada,2024-10-11 08:36:03.325252,Proceso Archivado,2025-03-07 15:35:47.990879-05
153596164,1718,859366199,PIE DE PAGINA,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-04-09 16:51:23.512135-05,9,4,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,PIE DE PAGINA,2025-03-07 15:35:11.310129-05,7,3,2025,2025-03-07 15:35:22.52499-05,Finalizada,2025-02-11 07:34:25.513129,Proceso Archivado,2025-03-07 15:35:22.52499-05
